"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Barbados","BRB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","124.927","121.552","118.177","114.5556","110.9342","107.3128","103.6914","100.07","98.554","97.038","95.522","94.006","92.49","87.9342","83.3784","78.8226","74.2668","69.711","69.9228","70.1346","70.3464","70.5582","70.77","66.6038","62.4376","58.2714","54.1052","49.939","51.5326","53.1262","54.7198","56.3134","57.907","56.7314","55.5558","54.3802","53.2046","52.029","51.7264","51.4238","51.1212","50.8186","50.516","49.8788","49.2416","48.6044","47.9672","47.33","46.4058","45.4816","44.5574","43.6332","42.709","40.8772","39.0454","37.2136","35.3818","33.55","31.1302","28.7104","26.2906","",
"Brunei Darussalam","BRN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","90.184","89.575","88.966","86.9242","84.8824","82.8406","80.7988","78.757","77.7342","76.7114","75.6886","74.6658","73.643","70.887","68.131","65.375","62.619","59.863","57.4874","55.1118","52.7362","50.3606","47.985","46.6694","45.3538","44.0382","42.7226","41.407","40.7802","40.1534","39.5266","38.8998","38.273","36.392","34.511","32.63","30.749","28.868","28.4038","27.9396","27.4754","27.0112","26.547","24.849","23.151","21.453","19.755","18.057","17.3338","16.6106","15.8874","15.1642","14.441","13.6072","12.7734","11.9396","11.1058","10.272","9.7116","9.1512","8.5908","",
"Bhutan","BTN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","108.9904","108.7602","108.53","108.53","108.53","108.53","108.53","108.53","108.53","108.53","108.53","108.53","108.53","108.53","108.53","108.53","108.53","108.53","108.3352","108.1404","107.9456","107.7508","107.556","107.5468","107.5376","107.5284","107.5192","107.51","106.198","104.886","103.574","102.262","100.95","98.5936","96.2372","93.8808","91.5244","89.168","85.1654","81.1628","77.1602","73.1576","69.155","64.9028","60.6506","56.3984","52.1462","47.894","43.913","39.932","35.951","31.97","27.989","26.428","24.867","23.306","21.745","20.184","18.895","17.606","16.317","",
"Botswana","BWA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","161.1488","161.3584","161.568","161.6372","161.7064","161.7756","161.8448","161.914","160.7748","159.6356","158.4964","157.3572","156.218","155.18","154.142","153.104","152.066","151.028","149.5678","148.1076","146.6474","145.1872","143.727","139.409","135.091","130.773","126.455","122.137","116.7394","111.3418","105.9442","100.5466","95.149","90.185","85.221","80.257","75.293","70.329","66.6114","62.8938","59.1762","55.4586","51.741","51.1248","50.5086","49.8924","49.2762","48.66","48.558","48.456","48.354","48.252","48.15","47.7322","47.3144","46.8966","46.4788","46.061","45.358","44.655","43.952","",
"Central African Republic","CAF","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","173.3156","174.2058","175.096","175.3928","175.6896","175.9864","176.2832","176.58","176.58","176.58","176.58","176.58","176.58","175.6212","174.6624","173.7036","172.7448","171.786","170.6204","169.4548","168.2892","167.1236","165.958","164.8034","163.6488","162.4942","161.3396","160.185","159.099","158.013","156.927","155.841","154.755","153.9406","153.1262","152.3118","151.4974","150.683","150.14","149.597","149.054","148.511","147.968","147.1534","146.3388","145.5242","144.7096","143.895","142.809","141.723","140.637","139.551","138.465","136.5868","134.7086","132.8304","130.9522","129.074","126.9636","124.8532","122.7428","",
"Canada","CAN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","55.6252","54.8606","54.096","52.2866","50.4772","48.6678","46.8584","45.049","43.4768","41.9046","40.3324","38.7602","37.188","35.7922","34.3964","33.0006","31.6048","30.209","29.1472","28.0854","27.0236","25.9618","24.9","24.5676","24.2352","23.9028","23.5704","23.238","23.6186","23.9992","24.3798","24.7604","25.141","24.1362","23.1314","22.1266","21.1218","20.117","19.0226","17.9282","16.8338","15.7394","14.645","14.4514","14.2578","14.0642","13.8706","13.677","13.2404","12.8038","12.3672","11.9306","11.494","10.8726","10.2512","9.6298","9.0084","8.387","8.0346","7.6822","7.3298","",
"Central Europe and the Baltics","CEB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","46.0990101710871","45.4216458639622","44.7021293347386","44.9632288211831","45.1905385252946","45.4109795181262","45.6500280481943","45.9048022121993","45.6813974553048","45.4295618197592","45.1721583391485","44.8436163409091","44.4704094976879","45.8249114644406","47.1891817125357","48.5833293431844","50.0126797237569","51.4172389865394","50.6419181559382","49.9936622110588","49.4858255185432","49.0554563140293","48.6955219762122","48.4949859269144","48.1855916231161","47.7193606322835","47.1312606346979","46.4299799815923","44.9644863351276","43.4904891255341","42.0370121125496","40.5917643109572","39.1853697907343","36.6897062663534","34.1942642411094","31.6881847823635","29.1789498249397","26.6434161567145","25.5885625451731","24.5924732248163","23.7107682730392","22.7767916262849","21.9103285917063","22.3730133253436","22.8214491620717","23.18136065686","23.3799810502373","23.4155477184077","22.6579447676538","21.9998086435335","21.4866074022197","21.0200779379411","20.6286377299768","20.4277222398844","20.2495367756915","20.065642617733","19.8687247775462","19.679294285943","19.4365674440553","19.1805923519658","18.9080169915488","",
"Switzerland","CHE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","18.0118","18.7704","19.529","20.0324","20.5358","21.0392","21.5426","22.046","21.554","21.062","20.57","20.078","19.586","17.9444","16.3028","14.6612","13.0196","11.378","10.8686","10.3592","9.8498","9.3404","8.831","8.3266","7.8222","7.3178","6.8134","6.309","6.3566","6.4042","6.4518","6.4994","6.547","6.3756","6.2042","6.0328","5.8614","5.69","5.6204","5.5508","5.4812","5.4116","5.342","5.1734","5.0048","4.8362","4.6676","4.499","4.2998","4.1006","3.9014","3.7022","3.503","3.355","3.207","3.059","2.911","2.763","2.6438","2.5246","2.4054","",
"Channel Islands","CHI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","26.7686","27.5188","28.269","27.8276","27.3862","26.9448","26.5034","26.062","24.9498","23.8376","22.7254","21.6132","20.501","19.7618","19.0226","18.2834","17.5442","16.805","16.6196","16.4342","16.2488","16.0634","15.878","16.114","16.35","16.586","16.822","17.058","17.1096","17.1612","17.2128","17.2644","17.316","16.9716","16.6272","16.2828","15.9384","15.594","14.948","14.302","13.656","13.01","12.364","12.075","11.786","11.497","11.208","10.919","10.4878","10.0566","9.6254","9.1942","8.763","8.3832","8.0034","7.6236","7.2438","6.864","6.6386","6.4132","6.1878","",
"Chile","CHL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","81.7476","82.2448","82.742","83.124","83.506","83.888","84.27","84.652","84.2054","83.7588","83.3122","82.8656","82.419","81.3184","80.2178","79.1172","78.0166","76.916","74.0248","71.1336","68.2424","65.3512","62.46","62.4778","62.4956","62.5134","62.5312","62.549","63.736","64.923","66.11","67.297","68.484","67.8598","67.2356","66.6114","65.9872","65.363","63.6964","62.0298","60.3632","58.6966","57.03","56.6368","56.2436","55.8504","55.4572","55.064","54.8116","54.5592","54.3068","54.0544","53.802","51.252","48.702","46.152","43.602","41.052","40.1384","39.2248","38.3112","",
"China","CHN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","68.0544","66.6162","65.178","62.4794","59.7808","57.0822","54.3836","51.685","47.3522","43.0194","38.6866","34.3538","30.021","27.4542","24.8874","22.3206","19.7538","17.187","17.4096","17.6322","17.8548","18.0774","18.3","19.9864","21.6728","23.3592","25.0456","26.732","24.5392","22.3464","20.1536","17.9608","15.768","14.9452","14.1224","13.2996","12.4768","11.654","11.073","10.492","9.911","9.33","8.749","8.4572","8.1654","7.8736","7.5818","7.29","7.3074","7.3248","7.3422","7.3596","7.377","7.4286","7.4802","7.5318","7.5834","7.635","7.643","7.651","7.659","",
"Cote d'Ivoire","CIV","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","232.4838","229.1204","225.757","224.1518","222.5466","220.9414","219.3362","217.731","217.5026","217.2742","217.0458","216.8174","216.589","216.205","215.821","215.437","215.053","214.669","210.4158","206.1626","201.9094","197.6562","193.403","188.3284","183.2538","178.1792","173.1046","168.03","164.036","160.042","156.048","152.054","148.06","146.1112","144.1624","142.2136","140.2648","138.316","138.133","137.95","137.767","137.584","137.401","136.3116","135.2222","134.1328","133.0434","131.954","130.4458","128.9376","127.4294","125.9212","124.413","123.0558","121.6986","120.3414","118.9842","117.627","116.1584","114.6898","113.2212","",
"Cameroon","CMR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","171.3492","173.0226","174.696","176.3812","178.0664","179.7516","181.4368","183.122","184.4582","185.7944","187.1306","188.4668","189.803","190.6864","191.5698","192.4532","193.3366","194.22","194.8334","195.4468","196.0602","196.6736","197.287","196.1244","194.9618","193.7992","192.6366","191.474","188.7156","185.9572","183.1988","180.4404","177.682","174.536","171.39","168.244","165.098","161.952","159.5584","157.1648","154.7712","152.3776","149.984","146.3422","142.7004","139.0586","135.4168","131.775","129.6118","127.4486","125.2854","123.1222","120.959","117.9272","114.8954","111.8636","108.8318","105.8","103.4938","101.1876","98.8814","",
"Congo, Dem. Rep.","COD","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","188.5218","188.2494","187.977","185.6608","183.3446","181.0284","178.7122","176.396","172.4012","168.4064","164.4116","160.4168","156.422","154.0254","151.6288","149.2322","146.8356","144.439","143.2526","142.0662","140.8798","139.6934","138.507","137.373","136.239","135.105","133.971","132.837","131.6906","130.5442","129.3978","128.2514","127.105","126.5052","125.9054","125.3056","124.7058","124.106","124.5532","125.0004","125.4476","125.8948","126.342","127.2276","128.1132","128.9988","129.8844","130.77","130.4848","130.1996","129.9144","129.6292","129.344","128.3192","127.2944","126.2696","125.2448","124.22","122.6056","120.9912","119.3768","",
"Congo, Rep.","COG","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","137.061","138.003","138.945","139.8868","140.8286","141.7704","142.7122","143.654","144.1552","144.6564","145.1576","145.6588","146.16","145.928","145.696","145.464","145.232","145","142.912","140.824","138.736","136.648","134.56","134.1904","133.8208","133.4512","133.0816","132.712","131.2496","129.7872","128.3248","126.8624","125.4","124.8984","124.3968","123.8952","123.3936","122.892","122.6412","122.3904","122.1396","121.8888","121.638","121.4256","121.2132","121.0008","120.7884","120.576","120.13","119.684","119.238","118.792","118.346","117.1226","115.8992","114.6758","113.4524","112.229","110.9356","109.6422","108.3488","",
"Colombia","COL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","136.691","136.505","136.319","132.9478","129.5766","126.2054","122.8342","119.463","115.7684","112.0738","108.3792","104.6846","100.99","99.5784","98.1668","96.7552","95.3436","93.932","92.5986","91.2652","89.9318","88.5984","87.265","88.0562","88.8474","89.6386","90.4298","91.221","92.8824","94.5438","96.2052","97.8666","99.528","99.8068","100.0856","100.3644","100.6432","100.922","99.8418","98.7616","97.6814","96.6012","95.521","92.8456","90.1702","87.4948","84.8194","82.144","80.3788","78.6136","76.8484","75.0832","73.318","71.9846","70.6512","69.3178","67.9844","66.651","65.482","64.313","63.144","",
"Comoros","COM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","120.3654","121.4582","122.551","123.0512","123.5514","124.0516","124.5518","125.052","125.052","125.052","125.052","125.052","125.052","125.052","125.052","125.052","125.052","125.052","125.052","125.052","125.052","125.052","125.052","123.8102","122.5684","121.3266","120.0848","118.843","116.7146","114.5862","112.4578","110.3294","108.201","106.349","104.497","102.645","100.793","98.941","97.5918","96.2426","94.8934","93.5442","92.195","89.6594","87.1238","84.5882","82.0526","79.517","78.5028","77.4886","76.4744","75.4602","74.446","72.627","70.808","68.989","67.17","65.351","64.0606","62.7702","61.4798","",
"Cabo Verde","CPV","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","116.637","117.344","118.051","118.0258","118.0006","117.9754","117.9502","117.925","117.5814","117.2378","116.8942","116.5506","116.207","115.3642","114.5214","113.6786","112.8358","111.993","111.052","110.111","109.17","108.229","107.288","107.633","107.978","108.323","108.668","109.013","109.5496","110.0862","110.6228","111.1594","111.696","109.4566","107.2172","104.9778","102.7384","100.499","99.17","97.841","96.512","95.183","93.854","92.7968","91.7396","90.6824","89.6252","88.568","86.5846","84.6012","82.6178","80.6344","78.651","77.6726","76.6942","75.7158","74.7374","73.759","72.6946","71.6302","70.5658","",
"Costa Rica","CRI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","123.3204","122.9342","122.548","119.5214","116.4948","113.4682","110.4416","107.415","105.2566","103.0982","100.9398","98.7814","96.623","97.0436","97.4642","97.8848","98.3054","98.726","98.4066","98.0872","97.7678","97.4484","97.129","97.3358","97.5426","97.7494","97.9562","98.163","97.2476","96.3322","95.4168","94.5014","93.586","91.5036","89.4212","87.3388","85.2564","83.174","80.4264","77.6788","74.9312","72.1836","69.436","68.2628","67.0896","65.9164","64.7432","63.57","62.8094","62.0488","61.2882","60.5276","59.767","58.5056","57.2442","55.9828","54.7214","53.46","52.5186","51.5772","50.6358","",
"Caribbean small states","CSS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","147.708539990871","147.916414854943","148.140580230804","146.76392693242","145.506434272776","144.29335844089","142.479504234585","140.389206071525","137.476944119125","134.799713881862","132.439886990217","130.283747120949","128.382950347518","125.615030198502","122.810469126269","119.898826983801","116.712312248539","113.413711930646","111.930570051809","110.491428788264","109.136345189435","107.945602493726","106.822909897299","104.088114687819","101.302195896691","98.4147870007285","95.4184621904575","92.3236197371821","91.0376957114603","89.7043774887985","88.3520152283146","87.0127197123976","85.6663265830742","84.4283885104274","83.1632122218071","81.842586559084","80.4543114025431","78.947557309646","77.2119491431855","75.4755064046881","73.8036686641966","72.2698852217217","70.8443477283739","69.626805721872","68.4828403001204","67.4011530949717","66.458313868353","65.5147642416045","64.194778688204","62.784674902868","61.2600668390634","59.6229184181943","57.9243079923081","56.7002179871096","55.4467191806127","54.1720763509096","52.832055665489","51.4759517493252","50.2154906239176","48.9413711474393","47.6551463384671","",
"Cuba","CUB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","103.0514","111.5312","120.011","121.361","122.711","124.061","125.411","126.761","129.5716","132.3822","135.1928","138.0034","140.814","134.891","128.968","123.045","117.122","111.199","106.1036","101.0082","95.9128","90.8174","85.722","85.722","85.722","85.722","85.722","85.722","81.8598","77.9976","74.1354","70.2732","66.411","64.8624","63.3138","61.7652","60.2166","58.668","56.7474","54.8268","52.9062","50.9856","49.065","48.7594","48.4538","48.1482","47.8426","47.537","48.7802","50.0234","51.2666","52.5098","53.753","53.3208","52.8886","52.4564","52.0242","51.592","51.5156","51.4392","51.3628","",
"Curacao","CUW","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","105.7542","102.5856","99.417","96.7096","94.0022","91.2948","88.5874","85.88","81.6764","77.4728","73.2692","69.0656","64.862","62.9636","61.0652","59.1668","57.2684","55.37","54.466","53.562","52.658","51.754","50.85","51.076","51.302","51.528","51.754","51.98","51.8896","51.7992","51.7088","51.6184","51.528","49.964","48.4","46.836","45.272","43.708","42.8944","42.0808","41.2672","40.4536","39.64","39.144","38.648","38.152","37.656","37.16","36.7452","36.3304","35.9156","35.5008","35.086","33.6572","32.2284","30.7996","29.3708","27.942","27.6142","27.2864","26.9586","",
"Cayman Islands","CYM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","31.0666","28.4048","25.743","24.6996","23.6562","22.6128","21.5694","20.526","20.608","20.69","20.772","20.854","20.936","22.684","24.432","26.18","27.928","29.676","31.3914","33.1068","34.8222","36.5376","38.253","37.5272","36.8014","36.0756","35.3498","34.624","32.5656","30.5072","28.4488","26.3904","24.332","22.0764","19.8208","17.5652","15.3096","13.054","11.8884","10.7228","9.5572","8.3916","7.226","7.0678","6.9096","6.7514","6.5932","6.435","6.1802","5.9254","5.6706","5.4158","5.161","5.0452","4.9294","4.8136","4.6978","4.582","4.4586","4.3352","4.2118","",
"Czech Republic","CZE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","47.9544","47.9232","47.892","47.6538","47.4156","47.1774","46.9392","46.701","47.4402","48.1794","48.9186","49.6578","50.397","52.1382","53.8794","55.6206","57.3618","59.103","57.85","56.597","55.344","54.091","52.838","52.3704","51.9028","51.4352","50.9676","50.5","48.6178","46.7356","44.8534","42.9712","41.089","36.184","31.279","26.374","21.469","16.564","15.5232","14.4824","13.4416","12.4008","11.36","11.3114","11.2628","11.2142","11.1656","11.117","11.044","10.971","10.898","10.825","10.752","10.996","11.24","11.484","11.728","11.972","11.9314","11.8908","11.8502","",
"Germany","DEU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","37.8706","40.1368","42.403","43.7524","45.1018","46.4512","47.8006","49.15","47.776","46.402","45.028","43.654","42.28","39.7486","37.2172","34.6858","32.1544","29.623","28.1902","26.7574","25.3246","23.8918","22.459","21.3598","20.2606","19.1614","18.0622","16.963","16.752","16.541","16.33","16.119","15.908","15.3492","14.7904","14.2316","13.6728","13.114","12.9652","12.8164","12.6676","12.5188","12.37","11.8502","11.3304","10.8106","10.2908","9.771","9.4294","9.0878","8.7462","8.4046","8.063","8.0694","8.0758","8.0822","8.0886","8.095","7.8568","7.6186","7.3804","",
"Djibouti","DJI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","43.1298","44.3484","45.567","46.836","48.105","49.374","50.643","51.912","52.2188","52.5256","52.8324","53.1392","53.446","53.4002","53.3544","53.3086","53.2628","53.217","53.1284","53.0398","52.9512","52.8626","52.774","52.2102","51.6464","51.0826","50.5188","49.955","49.0572","48.1594","47.2616","46.3638","45.466","43.6466","41.8272","40.0078","38.1884","36.369","35.279","34.189","33.099","32.009","30.919","29.7976","28.6762","27.5548","26.4334","25.312","24.592","23.872","23.152","22.432","21.712","21.1378","20.5636","19.9894","19.4152","18.841","18.4434","18.0458","17.6482","",
"Dominica","DMA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","44.1754","45.0442","45.913","45.5242","45.1354","44.7466","44.3578","43.969","40.693","37.417","34.141","30.865","27.589","26.2812","24.9734","23.6656","22.3578","21.05","19.2538","17.4576","15.6614","13.8652","12.069","11.499","10.929","10.359","9.789","9.219","9.1554","9.0918","9.0282","8.9646","8.901","8.7222","8.5434","8.3646","8.1858","8.007","7.7292","7.4514","7.1736","6.8958","6.618","6.4682","6.3184","6.1686","6.0188","5.869","5.5824","5.2958","5.0092","4.7226","4.436","4.3734","4.3108","4.2482","4.1856","4.123","4.169","4.215","4.261","",
"Dominican Republic","DOM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","167.0996","165.6988","164.298","161.0394","157.7808","154.5222","151.2636","148.005","144.5842","141.1634","137.7426","134.3218","130.901","127.9212","124.9414","121.9616","118.9818","116.002","114.4948","112.9876","111.4804","109.9732","108.466","108.3932","108.3204","108.2476","108.1748","108.102","109.0682","110.0344","111.0006","111.9668","112.933","112.3228","111.7126","111.1024","110.4922","109.882","109.2058","108.5296","107.8534","107.1772","106.501","106.1268","105.7526","105.3784","105.0042","104.63","103.2216","101.8132","100.4048","98.9964","97.588","96.9224","96.2568","95.5912","94.9256","94.26","93.0342","91.8084","90.5826","",
"Algeria","DZA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","123.8892","124.7566","125.624","123.5016","121.3792","119.2568","117.1344","115.012","112.6814","110.3508","108.0202","105.6896","103.359","101.6092","99.8594","98.1096","96.3598","94.61","86.0068","77.4036","68.8004","60.1972","51.594","47.8858","44.1776","40.4694","36.7612","33.053","31.3024","29.5518","27.8012","26.0506","24.3","22.4138","20.5276","18.6414","16.7552","14.869","13.8312","12.7934","11.7556","10.7178","9.68","9.6814","9.6828","9.6842","9.6856","9.687","10.0608","10.4346","10.8084","11.1822","11.556","11.259","10.962","10.665","10.368","10.071","9.8338","9.5966","9.3594","",
"East Asia & Pacific (excluding high income)","EAP","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","75.3281692293811","74.4371221101833","73.3951584005523","71.2166254245851","69.0003323360977","66.7570658840915","64.5080066277442","62.2450719605385","58.1580925431431","54.2133211289058","50.4638270083744","46.9099473596724","43.6072919159261","42.0270363202137","40.4247848665116","38.6506152331276","36.6549736852412","34.4681761090149","33.842579250743","33.1675113835257","32.5161378084782","31.8400525109398","31.17477965493","31.6338401514085","32.2040218646396","32.8686781197559","33.5901632853742","34.3518475981786","32.7106044371834","31.1410979724346","29.6367988942745","28.2435878045999","26.9275190539538","26.314586775586","25.6628394648993","24.9249476090619","23.9943705756332","23.0104898172351","22.8045765802845","22.4637791607466","21.9619297630153","21.3087362260382","20.4923767343057","19.788635527746","19.2795041685336","19.0401928695036","18.9475541919366","19.134686965693","19.8657197802098","20.6688563140264","21.3719296324573","21.9887076279602","22.4164303581053","22.3682989587168","22.2850495888981","22.2353317982968","22.1640793912402","22.0822152431631","22.0904037579326","22.0727133800668","22.0193112996704","",
